,date,category,price
794,2021-01-27,매출총이익,892906
795,2021-01-27,매출액,444924
796,2021-01-27,매출원가,364692
797,2021-01-27,매출총이익,80232
798,2021-01-27,매출액,3905830
799,2021-01-27,매출원가,3201500
800,2021-01-27,매출총이익,704330
801,2021-01-27,매출액,2470622
802,2021-01-27,매출원가,2025100
803,2021-01-27,매출총이익,445522
804,2021-01-27,매출액,2155740
805,2021-01-27,매출원가,1767000
806,2021-01-27,매출총이익,388740
807,2021-01-27,매출액,2013414
808,2021-01-27,매출원가,1650340
809,2021-01-27,매출총이익,363074
810,2021-01-28,매출액,1851795
811,2021-01-28,매출원가,1517865
812,2021-01-28,매출총이익,333930
813,2021-01-28,매출액,897756
814,2021-01-28,매출원가,735866
815,2021-01-28,매출총이익,161890
816,2021-01-28,매출액,1601530
817,2021-01-28,매출원가,1312730
818,2021-01-28,매출총이익,288800
819,2021-01-28,매출액,1335900
820,2021-01-28,매출원가,1095000
821,2021-01-28,매출총이익,240900
822,2021-01-28,매출액,1591856
823,2021-01-28,매출원가,1304800
824,2021-01-28,매출총이익,287056
825,2021-01-28,매출액,655952
826,2021-01-28,매출원가,537666
827,2021-01-28,매출총이익,118286
828,2021-01-28,매출액,3391209
829,2021-01-28,매출원가,2779680
830,2021-01-28,매출총이익,611529
831,2021-01-28,매출액,5770600
832,2021-01-28,매출원가,4730000
833,2021-01-28,매출총이익,1040600
834,2021-01-28,매출액,1428488
835,2021-01-28,매출원가,1170892
836,2021-01-28,매출총이익,257596
837,2021-01-28,매출액,2413404
838,2021-01-28,매출원가,1978200
839,2021-01-28,매출총이익,435204
840,2021-01-29,매출액,1717962
841,2021-01-29,매출원가,1408166
842,2021-01-29,매출총이익,309796
843,2021-01-29,매출액,852689
844,2021-01-29,매출원가,698926
845,2021-01-29,매출총이익,153763
846,2021-01-29,매출액,3489200
847,2021-01-29,매출원가,2860000
848,2021-01-29,매출총이익,629200
849,2021-01-29,매출액,2364604
850,2021-01-29,매출원가,1938200
851,2021-01-29,매출총이익,426404
852,2021-01-29,매출액,2513688
853,2021-01-29,매출원가,2060400
854,2021-01-29,매출총이익,453288
855,2021-01-29,매출액,1995617
856,2021-01-29,매출원가,1635752
857,2021-01-29,매출총이익,359865
858,2021-01-29,매출액,888526
859,2021-01-29,매출원가,728300
860,2021-01-29,매출총이익,160226
861,2021-01-29,매출액,2047379
862,2021-01-29,매출원가,1678180
863,2021-01-29,매출총이익,369199
864,2021-01-29,매출액,1806820
865,2021-01-29,매출원가,1481000
866,2021-01-29,매출총이익,325820
867,2021-01-29,매출액,2465234
868,2021-01-29,매출원가,2020684
869,2021-01-29,매출총이익,444550
870,2021-01-30,매출액,722759
871,2021-01-30,매출원가,592426
872,2021-01-30,매출총이익,130333
873,2021-01-30,매출액,2252659
874,2021-01-30,매출원가,1846442
875,2021-01-30,매출총이익,406217
876,2021-01-30,매출액,1245498
877,2021-01-30,매출원가,1020900
878,2021-01-30,매출총이익,224598
879,2021-01-30,매출액,3707397
880,2021-01-30,매출원가,3038850
881,2021-01-30,매출총이익,668547
882,2021-01-30,매출액,3058540
883,2021-01-30,매출원가,2507000
884,2021-01-30,매출총이익,551540
885,2021-01-30,매출액,2007139
886,2021-01-30,매출원가,1645196
887,2021-01-30,매출총이익,361943
888,2021-01-30,매출액,1585497
889,2021-01-30,매출원가,1299588
890,2021-01-30,매출총이익,285909
891,2021-01-30,매출액,1854888
892,2021-01-30,매출원가,1520400
893,2021-01-30,매출총이익,334488
894,2021-01-30,매출액,2608030
895,2021-01-30,매출원가,2137730
896,2021-01-30,매출총이익,470300
897,2021-01-30,매출액,1396197
898,2021-01-30,매출원가,1144424
899,2021-01-30,매출총이익,251773
900,2021-01-31,매출액,1687677
901,2021-01-31,매출원가,1383342
902,2021-01-31,매출총이익,304335
903,2021-01-31,매출액,2646404
904,2021-01-31,매출원가,2169184
905,2021-01-31,매출총이익,477220
906,2021-01-31,매출액,1552010
907,2021-01-31,매출원가,1272140
908,2021-01-31,매출총이익,279870
909,2021-01-31,매출액,2540752
910,2021-01-31,매출원가,2082584
911,2021-01-31,매출총이익,458168
912,2021-01-31,매출액,3803350
913,2021-01-31,매출원가,3117500
914,2021-01-31,매출총이익,685850
915,2021-01-31,매출액,3217628
916,2021-01-31,매출원가,2637400
917,2021-01-31,매출총이익,580228
918,2021-01-31,매출액,3225587
919,2021-01-31,매출원가,2643924
920,2021-01-31,매출총이익,581663
921,2021-01-31,매출액,2365799
922,2021-01-31,매출원가,1939180
923,2021-01-31,매출총이익,426619
924,2021-01-31,매출액,4037224
925,2021-01-31,매출원가,3309200
926,2021-01-31,매출총이익,728024
927,2021-01-31,매출액,1389118
928,2021-01-31,매출원가,1138622
929,2021-01-31,매출총이익,250496
930,2021-02-01,매출액,2374344
931,2021-02-01,매출원가,1946184
932,2021-02-01,매출총이익,428160
933,2021-02-01,매출액,2701958
934,2021-02-01,매출원가,2214720
935,2021-02-01,매출총이익,487238
936,2021-02-01,매출액,1603065
937,2021-02-01,매출원가,1313988
938,2021-02-01,매출총이익,289077
939,2021-02-01,매출액,1788817
940,2021-02-01,매출원가,1466244
941,2021-02-01,매출총이익,322573
942,2021-02-01,매출액,1174860
943,2021-02-01,매출원가,963000
944,2021-02-01,매출총이익,211860
945,2021-02-01,매출액,3264781
946,2021-02-01,매출원가,2676050
947,2021-02-01,매출총이익,588731
948,2021-02-01,매출액,468597
949,2021-02-01,매출원가,384096
950,2021-02-01,매출총이익,84501
951,2021-02-01,매출액,2411976
952,2021-02-01,매출원가,1977030
953,2021-02-01,매출총이익,434946
954,2021-02-01,매출액,2523765
955,2021-02-01,매출원가,2068660
956,2021-02-01,매출총이익,455105
957,2021-02-01,매출액,2707259
958,2021-02-01,매출원가,2219065
959,2021-02-01,매출총이익,488194
960,2021-02-02,매출액,1375330
961,2021-02-02,매출원가,1127320
962,2021-02-02,매출총이익,248010
963,2021-02-02,매출액,1909445
964,2021-02-02,매출원가,1565119
965,2021-02-02,매출총이익,344326
966,2021-02-02,매출액,1122263
967,2021-02-02,매출원가,919888
968,2021-02-02,매출총이익,202375
969,2021-02-02,매출액,1167465
970,2021-02-02,매출원가,956939
971,2021-02-02,매출총이익,210526
972,2021-02-02,매출액,1823168
973,2021-02-02,매출원가,1494400
974,2021-02-02,매출총이익,328768
975,2021-02-02,매출액,3509330
976,2021-02-02,매출원가,2876500
977,2021-02-02,매출총이익,632830
978,2021-02-02,매출액,981821
979,2021-02-02,매출원가,804772
980,2021-02-02,매출총이익,177049
981,2021-02-02,매출액,1037880
982,2021-02-02,매출원가,850722
983,2021-02-02,매출총이익,187158
984,2021-02-02,매출액,1295762
985,2021-02-02,매출원가,1062100
986,2021-02-02,매출총이익,233662
987,2021-02-02,매출액,824366
988,2021-02-02,매출원가,675710
989,2021-02-02,매출총이익,148656
990,2021-02-03,매출액,2281179
991,2021-02-03,매출원가,1869819
992,2021-02-03,매출총이익,411360
993,2021-02-03,매출액,1144518
994,2021-02-03,매출원가,938130
995,2021-02-03,매출총이익,206388
996,2021-02-03,매출액,2304155
997,2021-02-03,매출원가,1888652
998,2021-02-03,매출총이익,415503
999,2021-02-03,매출액,1401897
1000,2021-02-03,매출원가,1149096
1001,2021-02-03,매출총이익,252801
1002,2021-02-03,매출액,3537353
1003,2021-02-03,매출원가,2899470
1004,2021-02-03,매출총이익,637883
1005,2021-02-03,매출액,1257576
1006,2021-02-03,매출원가,1030800
1007,2021-02-03,매출총이익,226776
1008,2021-02-03,매출액,1717650
1009,2021-02-03,매출원가,1407910
1010,2021-02-03,매출총이익,309740
1011,2021-02-03,매출액,1489602
1012,2021-02-03,매출원가,1220986
1013,2021-02-03,매출총이익,268616
1014,2021-02-03,매출액,2926170
1015,2021-02-03,매출원가,2398500
1016,2021-02-03,매출총이익,527670
1017,2021-02-03,매출액,1131003
1018,2021-02-03,매출원가,927052
1019,2021-02-03,매출총이익,203951
1020,2021-02-04,매출액,764732
1021,2021-02-04,매출원가,626830
1022,2021-02-04,매출총이익,137902
1023,2021-02-04,매출액,3268990
1024,2021-02-04,매출원가,2679500
1025,2021-02-04,매출총이익,589490
1026,2021-02-04,매출액,470702
1027,2021-02-04,매출원가,385822
1028,2021-02-04,매출총이익,84880
1029,2021-02-04,매출액,2890546
1030,2021-02-04,매출원가,2369300
1031,2021-02-04,매출총이익,521246
1032,2021-02-04,매출액,1419714
1033,2021-02-04,매출원가,1163700
1034,2021-02-04,매출총이익,256014
1035,2021-02-04,매출액,1962165
1036,2021-02-04,매출원가,1608332
1037,2021-02-04,매출총이익,353833
1038,2021-02-04,매출액,1651349
1039,2021-02-04,매출원가,1353565
1040,2021-02-04,매출총이익,297784
1041,2021-02-04,매출액,2822428
1042,2021-02-04,매출원가,2313466
1043,2021-02-04,매출총이익,508962
1044,2021-02-04,매출액,3771203
1045,2021-02-04,매출원가,3091150
1046,2021-02-04,매출총이익,680053
1047,2021-02-04,매출액,1036546
1048,2021-02-04,매출원가,849628
1049,2021-02-04,매출총이익,186918
1050,2021-02-05,매출액,3750890
1051,2021-02-05,매출원가,3074500
1052,2021-02-05,매출총이익,676390
1053,2021-02-05,매출액,3283020
1054,2021-02-05,매출원가,2691000
1055,2021-02-05,매출총이익,592020
1056,2021-02-05,매출액,3081720
1057,2021-02-05,매출원가,2526000
1058,2021-02-05,매출총이익,555720
1059,2021-02-05,매출액,3467703
1060,2021-02-05,매출원가,2842380
1061,2021-02-05,매출총이익,625323
1062,2021-02-05,매출액,1788129
1063,2021-02-05,매출원가,1465680
1064,2021-02-05,매출총이익,322449
1065,2021-02-05,매출액,2695956
1066,2021-02-05,매출원가,2209800
1067,2021-02-05,매출총이익,486156
1068,2021-02-05,매출액,2565711
1069,2021-02-05,매출원가,2103042
1070,2021-02-05,매출총이익,462669
1071,2021-02-05,매출액,551259
1072,2021-02-05,매출원가,451852
1073,2021-02-05,매출총이익,99407
1074,2021-02-05,매출액,2437560
1075,2021-02-05,매출원가,1998000
1076,2021-02-05,매출총이익,439560
1077,2021-02-05,매출액,1987792
1078,2021-02-05,매출원가,1629338
1079,2021-02-05,매출총이익,358454
1080,2021-02-06,매출액,4400906
1081,2021-02-06,매출원가,3607300
1082,2021-02-06,매출총이익,793606
1083,2021-02-06,매출액,1872102
1084,2021-02-06,매출원가,1534510
1085,2021-02-06,매출총이익,337592
1086,2021-02-06,매출액,4554321
1087,2021-02-06,매출원가,3733050
1088,2021-02-06,매출총이익,821271
1089,2021-02-06,매출액,2550898
1090,2021-02-06,매출원가,2090900
1091,2021-02-06,매출총이익,459998
1092,2021-02-06,매출액,2056554
1093,2021-02-06,매출원가,1685700
1094,2021-02-06,매출총이익,370854
1095,2021-02-06,매출액,2769400
1096,2021-02-06,매출원가,2270000
1097,2021-02-06,매출총이익,499400
1098,2021-02-06,매출액,2468904
1099,2021-02-06,매출원가,2023692
1100,2021-02-06,매출총이익,445212
1101,2021-02-06,매출액,1420392
1102,2021-02-06,매출원가,1164256
1103,2021-02-06,매출총이익,256136
1104,2021-02-06,매출액,1788632
1105,2021-02-06,매출원가,1466092
1106,2021-02-06,매출총이익,322540
1107,2021-02-06,매출액,3537170
1108,2021-02-06,매출원가,2899320
1109,2021-02-06,매출총이익,637850
1110,2021-02-07,매출액,2251070
1111,2021-02-07,매출원가,1845140
1112,2021-02-07,매출총이익,405930
1113,2021-02-07,매출액,1980645
1114,2021-02-07,매출원가,1623480
1115,2021-02-07,매출총이익,357165
1116,2021-02-07,매출액,5002488
1117,2021-02-07,매출원가,4100400
1118,2021-02-07,매출총이익,902088
1119,2021-02-07,매출액,3489200
1120,2021-02-07,매출원가,2860000
1121,2021-02-07,매출총이익,629200
1122,2021-02-07,매출액,3121980
1123,2021-02-07,매출원가,2559000
1124,2021-02-07,매출총이익,562980
1125,2021-02-07,매출액,2866390
1126,2021-02-07,매출원가,2349500
1127,2021-02-07,매출총이익,516890
1128,2021-02-07,매출액,2019209
1129,2021-02-07,매출원가,1655090
1130,2021-02-07,매출총이익,364119
1131,2021-02-07,매출액,1377060
1132,2021-02-07,매출원가,1128738
1133,2021-02-07,매출총이익,248322
1134,2021-02-07,매출액,734705
1135,2021-02-07,매출원가,602218
1136,2021-02-07,매출총이익,132487
1137,2021-02-07,매출액,3288876
1138,2021-02-07,매출원가,2695800
1139,2021-02-07,매출총이익,593076
1140,2021-02-08,매출액,1252803
1141,2021-02-08,매출원가,1026888
1142,2021-02-08,매출총이익,225915
1143,2021-02-08,매출액,1106430
1144,2021-02-08,매출원가,906910
1145,2021-02-08,매출총이익,199520
1146,2021-02-08,매출액,1280146
1147,2021-02-08,매출원가,1049300
1148,2021-02-08,매출총이익,230846
1149,2021-02-08,매출액,700033
1150,2021-02-08,매출원가,573798
1151,2021-02-08,매출총이익,126235
1152,2021-02-08,매출액,4232668
1153,2021-02-08,매출원가,3469400
1154,2021-02-08,매출총이익,763268
1155,2021-02-08,매출액,1792912
1156,2021-02-08,매출원가,1469600
1157,2021-02-08,매출총이익,323312
1158,2021-02-08,매출액,2126704
1159,2021-02-08,매출원가,1743200
1160,2021-02-08,매출총이익,383504
1161,2021-02-08,매출액,2492033
1162,2021-02-08,매출원가,2042650
1163,2021-02-08,매출총이익,449383
1164,2021-02-08,매출액,1035653
1165,2021-02-08,매출원가,848896
1166,2021-02-08,매출총이익,186757
1167,2021-02-08,매출액,2431460
1168,2021-02-08,매출원가,1993000
1169,2021-02-08,매출총이익,438460
1170,2021-02-09,매출액,2097043
1171,2021-02-09,매출원가,1718888
1172,2021-02-09,매출총이익,378155
1173,2021-02-09,매출액,1591919
1174,2021-02-09,매출원가,1304852
1175,2021-02-09,매출총이익,287067
1176,2021-02-09,매출액,1473513
1177,2021-02-09,매출원가,1207798
1178,2021-02-09,매출총이익,265715
1179,2021-02-09,매출액,1307596
1180,2021-02-09,매출원가,1071800
1181,2021-02-09,매출총이익,235796
1182,2021-02-09,매출액,3942664
1183,2021-02-09,매출원가,3231692
1184,2021-02-09,매출총이익,710972
1185,2021-02-09,매출액,1629310
1186,2021-02-09,매출원가,1335500
1187,2021-02-09,매출총이익,293810
1188,2021-02-09,매출액,1968470
1189,2021-02-09,매출원가,1613500
1190,2021-02-09,매출총이익,354970
1191,2021-02-09,매출액,4515952
1192,2021-02-09,매출원가,3701600
1193,2021-02-09,매출총이익,814352
1194,2021-02-09,매출액,2030533
1195,2021-02-09,매출원가,1664372
1196,2021-02-09,매출총이익,366161
1197,2021-02-09,매출액,2258464
1198,2021-02-09,매출원가,1851200
1199,2021-02-09,매출총이익,407264
1200,2021-02-10,매출액,1919855
1201,2021-02-10,매출원가,1573652
1202,2021-02-10,매출총이익,346203
1203,2021-02-10,매출액,1480284
1204,2021-02-10,매출원가,1213348
1205,2021-02-10,매출총이익,266936
1206,2021-02-10,매출액,3192740
1207,2021-02-10,매출원가,2617000
1208,2021-02-10,매출총이익,575740
1209,2021-02-10,매출액,2149152
1210,2021-02-10,매출원가,1761600
1211,2021-02-10,매출총이익,387552
1212,2021-02-10,매출액,1346650
1213,2021-02-10,매출원가,1103812
1214,2021-02-10,매출총이익,242838
1215,2021-02-10,매출액,3267648
1216,2021-02-10,매출원가,2678400
1217,2021-02-10,매출총이익,589248
1218,2021-02-10,매출액,2853092
1219,2021-02-10,매출원가,2338600
1220,2021-02-10,매출총이익,514492
1221,2021-02-10,매출액,4058330
1222,2021-02-10,매출원가,3326500
1223,2021-02-10,매출총이익,731830
1224,2021-02-10,매출액,1208151
1225,2021-02-10,매출원가,990288
1226,2021-02-10,매출총이익,217863
1227,2021-02-10,매출액,2640019
1228,2021-02-10,매출원가,2163950
1229,2021-02-10,매출총이익,476069
1230,2021-02-11,매출액,2091319
1231,2021-02-11,매출원가,1714196
1232,2021-02-11,매출총이익,377123
1233,2021-02-11,매출액,1317966
1234,2021-02-11,매출원가,1080300
1235,2021-02-11,매출총이익,237666
1236,2021-02-11,매출액,2290550
1237,2021-02-11,매출원가,1877500
1238,2021-02-11,매출총이익,413050
1239,2021-02-11,매출액,1921500
1240,2021-02-11,매출원가,1575000
1241,2021-02-11,매출총이익,346500
1242,2021-02-11,매출액,1029301
1243,2021-02-11,매출원가,843690
1244,2021-02-11,매출총이익,185611
1245,2021-02-11,매출액,1967811
1246,2021-02-11,매출원가,1612960
1247,2021-02-11,매출총이익,354851
1248,2021-02-11,매출액,2700531
1249,2021-02-11,매출원가,2213550
1250,2021-02-11,매출총이익,486981
1251,2021-02-11,매출액,1594540
1252,2021-02-11,매출원가,1307000
1253,2021-02-11,매출총이익,287540
1254,2021-02-11,매출액,1974161
1255,2021-02-11,매출원가,1618165
1256,2021-02-11,매출총이익,355996
1257,2021-02-11,매출액,2859802
1258,2021-02-11,매출원가,2344100
1259,2021-02-11,매출총이익,515702
